"X.1","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
21009,"TXNIP.6",1.08762424114622e-47,0.426436855148332,0.558,0.524,3.56066424066451e-43,"CD56+ NK","TXNIP"
21010,"EBP.6",1.18594789967722e-47,1.16910760904547,0.119,0.07,3.88255623396328e-43,"CD56+ NK","EBP"
21011,"SH3BP5.6",1.31336086081226e-47,1.08361020249506,0.131,0.08,4.29968078612717e-43,"CD56+ NK","SH3BP5"
21012,"FSD1.6",1.58781244841459e-47,2.94585495024429,0.013,0.002,5.19818039361969e-43,"CD56+ NK","FSD1"
21013,"CALR.6",2.19130187219153e-47,0.836109257415113,0.205,0.145,7.17388406918062e-43,"CD56+ NK","CALR"
21014,"GSTK1.6",3.3476406802715e-47,-0.42320378989517,0.27,0.386,1.09595060590729e-42,"CD56+ NK","GSTK1"
21015,"TNFRSF1A.6",3.534905807748e-47,1.43157079985244,0.066,0.031,1.15725746334054e-42,"CD56+ NK","TNFRSF1A"
21016,"SH3YL1.6",4.2503899183285e-47,-1.07577215562428,0.041,0.1,1.39149265146238e-42,"CD56+ NK","SH3YL1"
21017,"MS4A1.6",5.25603356491395e-47,-4.02147954623687,0.004,0.042,1.72072026848153e-42,"CD56+ NK","MS4A1"
21018,"TSC22D3.6",7.8041387781954e-47,-0.36187048827253,0.249,0.365,2.55491895320561e-42,"CD56+ NK","TSC22D3"
21019,"DENND2D.6",9.72677965927878e-47,1.00903430698327,0.15,0.096,3.18435312485469e-42,"CD56+ NK","DENND2D"
21020,"KLHDC4.6",1.26181495981813e-46,1.58649513855161,0.053,0.023,4.13092981545258e-42,"CD56+ NK","KLHDC4"
21021,"STK17A.6",1.45906754740855e-46,0.700492511307116,0.274,0.21,4.77669533670612e-42,"CD56+ NK","STK17A"
21022,"PTPRC.6",1.46447468685657e-46,0.64185549589337,0.35,0.294,4.79439722983103e-42,"CD56+ NK","PTPRC"
21023,"TADA3.6",1.71267398542536e-46,1.13960013577747,0.124,0.075,5.60695209348555e-42,"CD56+ NK","TADA3"
21024,"GPR141.6",2.216106752485e-46,3.27938050525369,0.009,0.001,7.2550902862854e-42,"CD56+ NK","GPR141"
21025,"COL6A2.6",2.30244999347907e-46,1.77048749863096,0.035,0.012,7.53776078865179e-42,"CD56+ NK","COL6A2"
21026,"PREX1.6",4.1394682133105e-46,1.52962678716675,0.05,0.021,1.35517910367359e-41,"CD56+ NK","PREX1"
21027,"FOSL2.6",8.10265947451045e-46,2.06616672877388,0.024,0.007,2.65264865876523e-41,"CD56+ NK","FOSL2"
21028,"ISCU.6",8.38956564367227e-46,-0.372857912380349,0.234,0.348,2.74657600042543e-41,"CD56+ NK","ISCU"
21029,"PTPRR.6",8.92265521831597e-46,7.67402747486273,0.004,0,2.92109886537228e-41,"CD56+ NK","PTPRR"
21030,"PSMB8.6",1.99352344028308e-45,0.602772396392763,0.351,0.294,6.52639703879876e-41,"CD56+ NK","PSMB8"
21031,"IFI30.6",2.89793532421491e-45,-4.31987165763193,0.003,0.038,9.48726066441477e-41,"CD56+ NK","IFI30"
21032,"PILRB.6",2.96952834859644e-45,1.55690591299664,0.05,0.021,9.72164190763503e-41,"CD56+ NK","PILRB"
21033,"FAM179A.6",2.99909561323143e-45,3.32730691814529,0.009,0.001,9.81843921859705e-41,"CD56+ NK","FAM179A"
21034,"SLCO4C1.6",3.30713634716301e-45,4.364293264438,0.006,0,1.08269029733423e-40,"CD56+ NK","SLCO4C1"
21035,"NELL2.6",3.58939103847649e-45,-3.60753174416228,0.004,0.04,1.17509483817643e-40,"CD56+ NK","NELL2"
21036,"FCRLB.6",5.06095889045217e-45,2.51495320130748,0.018,0.004,1.65685672155623e-40,"CD56+ NK","FCRLB"
21037,"SRP14.6",5.52940695486865e-45,0.335512916783456,0.62,0.601,1.8102172488849e-40,"CD56+ NK","SRP14"
21038,"RP11-664D1.1.6",9.63561569231736e-45,-4.03290274963678,0.003,0.039,3.15450786535086e-40,"CD56+ NK","RP11-664D1.1"
21039,"BTG2.6",1.13179625287906e-44,-0.537217047552732,0.109,0.189,3.70527457267545e-40,"CD56+ NK","BTG2"
21040,"LRRC43.6",1.44542157352657e-44,5.92134795461718,0.004,0,4.7320211474113e-40,"CD56+ NK","LRRC43"
21041,"TNFRSF25.6",1.56319365081903e-44,-1.70722293169741,0.017,0.063,5.11758337405133e-40,"CD56+ NK","TNFRSF25"
21042,"TMEM176B.6",1.81149854880399e-44,-4.56283425305543,0.002,0.036,5.93048394907451e-40,"CD56+ NK","TMEM176B"
21043,"MCTP2.6",2.19237912206554e-44,2.6529638579171,0.016,0.003,7.17741076981815e-40,"CD56+ NK","MCTP2"
21044,"CST3.6",2.25141682479544e-44,-3.29869458821067,0.042,0.094,7.3706884010153e-40,"CD56+ NK","CST3"
21045,"CD37.6",4.68727677875709e-44,-0.400787507269834,0.48,0.604,1.53452067182949e-39,"CD56+ NK","CD37"
21046,"EIF4B.6",6.27358198567815e-44,-0.482429747501021,0.112,0.193,2.05384527047131e-39,"CD56+ NK","EIF4B"
21047,"LGR6.6",8.48896740395738e-44,3.71121977149461,0.007,0.001,2.77911814870757e-39,"CD56+ NK","LGR6"
21048,"RGS9.6",9.60793598882388e-44,2.41117452557319,0.016,0.003,3.14544608402116e-39,"CD56+ NK","RGS9"
21049,"CD68.6",1.04875792709186e-43,-4.5419406946455,0.002,0.036,3.43342370171332e-39,"CD56+ NK","CD68"
21050,"DUSP1.6",1.1982864364304e-43,-0.298361982264222,0.321,0.439,3.92295013558584e-39,"CD56+ NK","DUSP1"
21051,"SYTL2.6",1.35006460556164e-43,1.83172931523589,0.031,0.011,4.41984150568769e-39,"CD56+ NK","SYTL2"
21052,"CD28.6",1.40227978109429e-43,-4.07155184130219,0.003,0.037,4.59078354734648e-39,"CD56+ NK","CD28"
21053,"LGALS1.6",2.25023206497218e-43,0.344300733577664,0.297,0.219,7.36680973430592e-39,"CD56+ NK","LGALS1"
21054,"S100A8.6",2.69020815043736e-43,-4.35742519790829,0.01,0.05,8.80720344290183e-39,"CD56+ NK","S100A8"
21055,"CD44.6",6.15767439408422e-43,-0.43441942479837,0.16,0.252,2.01589944313529e-38,"CD56+ NK","CD44"
21056,"HSPD1.6",1.11506355885228e-42,-0.747433135452992,0.067,0.132,3.6504950789706e-38,"CD56+ NK","HSPD1"
21057,"C17orf58.6",1.2373650117816e-42,2.88915117119357,0.014,0.003,4.05088557557061e-38,"CD56+ NK","C17orf58"
21058,"ZNF595.6",1.77551100423442e-42,1.92825922982655,0.028,0.009,5.81266792566263e-38,"CD56+ NK","ZNF595"
21059,"HIPK2.6",1.84898276270454e-42,2.14529355491408,0.023,0.006,6.05319976854213e-38,"CD56+ NK","HIPK2"
21060,"RMDN3.6",2.3632239910248e-42,1.50619620995833,0.049,0.021,7.73672270181699e-38,"CD56+ NK","RMDN3"
21061,"DMKN.6",2.56441483603681e-42,2.70590665546441,0.012,0.002,8.39538129021731e-38,"CD56+ NK","DMKN"
21062,"SPOCK2.6",3.47446727488085e-42,-0.637935073784563,0.087,0.158,1.13747109645049e-37,"CD56+ NK","SPOCK2"
21063,"IL23A.6",3.54372676946582e-42,-4.0171486148694,0.003,0.036,1.16014526978772e-37,"CD56+ NK","IL23A"
21064,"UBASH3A.6",4.13959893146681e-42,-3.11567812407294,0.005,0.041,1.3552218981836e-37,"CD56+ NK","UBASH3A"
21065,"USB1.6",5.51813943484982e-42,1.36055381573007,0.075,0.039,1.80652848818113e-37,"CD56+ NK","USB1"
21066,"RAB27A.6",5.58051939382477e-42,1.37280180579619,0.064,0.031,1.82695043915035e-37,"CD56+ NK","RAB27A"
21067,"APOBR.6",6.52975477850502e-42,1.54888314750369,0.035,0.013,2.13771111938697e-37,"CD56+ NK","APOBR"
21068,"COLGALT2.6",7.26887042837554e-42,3.55074101654138,0.007,0.001,2.37968280084159e-37,"CD56+ NK","COLGALT2"
21069,"SERPINA1.6",8.88704334773272e-42,-3.78642445312095,0.004,0.039,2.90944025118074e-37,"CD56+ NK","SERPINA1"
21070,"TOX.6",1.12057113782386e-41,2.03774261652005,0.024,0.007,3.66852579100776e-37,"CD56+ NK","TOX"
21071,"CMC1.6",1.62021081823765e-41,1.24202962618876,0.084,0.045,5.30424617674642e-37,"CD56+ NK","CMC1"
21072,"IDH2.6",1.72554062522893e-41,0.914984638411895,0.154,0.103,5.64907489887447e-37,"CD56+ NK","IDH2"
21073,"NPDC1.6",2.05172829450611e-41,-2.90072200672427,0.005,0.04,6.7169480905541e-37,"CD56+ NK","NPDC1"
21074,"RAB7L1.6",2.52641695760351e-41,1.24538047791807,0.074,0.038,8.27098383580236e-37,"CD56+ NK","RAB7L1"
21075,"STARD3NL.6",3.24134551648597e-41,1.59036044819414,0.05,0.022,1.06115169518718e-36,"CD56+ NK","STARD3NL"
21076,"SLC25A20.6",3.81025300775324e-41,1.93155042431997,0.031,0.011,1.24740062967825e-36,"CD56+ NK","SLC25A20"
21077,"SDF2L1.6",3.9775367556069e-41,0.858494781460103,0.176,0.122,1.30216598305059e-36,"CD56+ NK","SDF2L1"
21078,"ARHGAP15.6",4.34517257628092e-41,-0.635667675682359,0.09,0.16,1.42252259802285e-36,"CD56+ NK","ARHGAP15"
21079,"ENSA.6",5.3939274234412e-41,0.721986674167432,0.25,0.194,1.76586395988618e-36,"CD56+ NK","ENSA"
21080,"ARPC4.6",5.80983673455816e-41,0.782172879811546,0.218,0.163,1.90202435015965e-36,"CD56+ NK","ARPC4"
21081,"AC074389.9.6",5.82124862950054e-41,3.44508287616966,0.009,0.001,1.90576037632589e-36,"CD56+ NK","AC074389.9"
21082,"RCBTB2.6",6.55993579159362e-41,1.31362946760243,0.069,0.035,2.14759177945192e-36,"CD56+ NK","RCBTB2"
21083,"IMPDH2.6",8.24944060133602e-41,-0.69386753873581,0.074,0.139,2.70070186406539e-36,"CD56+ NK","IMPDH2"
21084,"TMEM243.6",9.67479184686661e-41,-0.701085240209605,0.063,0.125,3.16733335482719e-36,"CD56+ NK","TMEM243"
21085,"PSME2.6",1.41705344738143e-40,0.497644666792405,0.419,0.374,4.63914957603732e-36,"CD56+ NK","PSME2"
21086,"DSTN.6",1.48303126745095e-40,0.833990173035107,0.19,0.136,4.85514776338091e-36,"CD56+ NK","DSTN"
21087,"HSP90B1.6",1.97800713317732e-40,0.758812543421544,0.232,0.176,6.47559975259593e-36,"CD56+ NK","HSP90B1"
21088,"ATP5O.6",4.00037557946953e-40,-0.325437576118406,0.284,0.4,1.30964295720673e-35,"CD56+ NK","ATP5O"
21089,"WDR83OS.6",4.64444767081825e-40,0.602100318119613,0.301,0.246,1.52049927847248e-35,"CD56+ NK","WDR83OS"
21090,"ADTRP.6",6.98762536144995e-40,-4.09910364563921,0.003,0.034,2.28760879083148e-35,"CD56+ NK","ADTRP"
21091,"ATP1A1.6",7.20390439947699e-40,-0.78517512604884,0.057,0.115,2.35841422230078e-35,"CD56+ NK","ATP1A1"
21092,"ANXA4.6",9.98835117299667e-40,1.5639819441804,0.056,0.026,3.26998640701565e-35,"CD56+ NK","ANXA4"
21093,"A1BG.6",1.04966206120371e-39,-2.00656838064489,0.011,0.048,3.4363836559687e-35,"CD56+ NK","A1BG"
21094,"SIGIRR.6",1.20294752722049e-39,0.726358907314062,0.249,0.194,3.93820961461443e-35,"CD56+ NK","SIGIRR"
21095,"SIPA1.6",1.20940437860765e-39,1.07478700104202,0.093,0.053,3.95934805468571e-35,"CD56+ NK","SIPA1"
21096,"RHOG.6",1.32805251316564e-39,0.677540030763652,0.274,0.22,4.34777831760168e-35,"CD56+ NK","RHOG"
21097,"PRR13.6",1.35384088169925e-39,0.490147345992628,0.425,0.387,4.43220427850701e-35,"CD56+ NK","PRR13"
21098,"SOD1.6",2.051403474049e-39,-0.32027102043506,0.305,0.423,6.7158846933416e-35,"CD56+ NK","SOD1"
21099,"TBC1D10C.6",2.25464493408488e-39,0.56065681794609,0.355,0.306,7.38125658520708e-35,"CD56+ NK","TBC1D10C"
21100,"FHIT.6",4.11683202017955e-39,-2.28097105158951,0.009,0.045,1.34776846676638e-34,"CD56+ NK","FHIT"
21101,"AC069363.1.6",4.71191297434429e-39,3.58174782973291,0.006,0,1.54258606954083e-34,"CD56+ NK","AC069363.1"
21102,"ITGB7.6",7.93022094212878e-39,0.899942564597579,0.155,0.106,2.59619573203412e-34,"CD56+ NK","ITGB7"
21103,"RP11-290F20.3.6",9.55312311691606e-39,-5.61814410816351,0.001,0.03,3.12750144601598e-34,"CD56+ NK","RP11-290F20.3"
21104,"CASP4.6",1.06243421059553e-38,0.832446418561916,0.204,0.151,3.47819711864765e-34,"CD56+ NK","CASP4"
21105,"IFNGR2.6",1.21022788459693e-38,-3.49181533478603,0.003,0.034,3.96204404859344e-34,"CD56+ NK","IFNGR2"
21106,"PAFAH2.6",2.79900232412997e-38,2.03768193986445,0.023,0.007,9.16337380873669e-34,"CD56+ NK","PAFAH2"
21107,"HCK.6",3.07732784753799e-38,-4.25290422333721,0.002,0.032,1.00745559072699e-33,"CD56+ NK","HCK"
21108,"PRKCH.6",3.94936003673831e-38,1.06831546310372,0.102,0.061,1.29294148882739e-33,"CD56+ NK","PRKCH"
21109,"SNRPB.6",4.09576835277967e-38,0.585605395100011,0.325,0.277,1.34087264333301e-33,"CD56+ NK","SNRPB"
21110,"CYB561D2.6",4.35232123304732e-38,1.12900130465764,0.107,0.065,1.42486292527503e-33,"CD56+ NK","CYB561D2"
21111,"CCDC102A.6",4.87013295547559e-38,1.68046566420464,0.034,0.013,1.5943841269636e-33,"CD56+ NK","CCDC102A"
21112,"ATP5H.6",5.58517394607222e-38,-0.368536681349066,0.162,0.25,1.82847424646512e-33,"CD56+ NK","ATP5H"
21113,"HSPA5.6",6.64643087670293e-38,0.855224928833903,0.187,0.136,2.17590854041501e-33,"CD56+ NK","HSPA5"
21114,"RNF166.6",7.18903026802247e-38,0.960784969274451,0.143,0.096,2.3535447291452e-33,"CD56+ NK","RNF166"
21115,"SYNE2.6",7.91805662450371e-38,1.04180593977311,0.107,0.065,2.59221337773002e-33,"CD56+ NK","SYNE2"
21116,"MARCKSL1.6",2.13204934348116e-37,-0.684315029075824,0.073,0.134,6.97990314068863e-33,"CD56+ NK","MARCKSL1"
21117,"MID1IP1.6",2.556679076104e-37,-1.28047068566678,0.02,0.062,8.37005595934929e-33,"CD56+ NK","MID1IP1"
21118,"TGFBR1.6",3.04034917282741e-37,2.48025956841078,0.016,0.004,9.95349512200238e-33,"CD56+ NK","TGFBR1"
21119,"IGF2R.6",3.67417517069531e-37,1.8349448580878,0.027,0.009,1.20285146738223e-32,"CD56+ NK","IGF2R"
21120,"CDIP1.6",3.69207804786529e-37,1.30180528655222,0.064,0.033,1.20871251131014e-32,"CD56+ NK","CDIP1"
21121,"HLA-DMB.6",3.83324473076541e-37,-1.6858245990713,0.02,0.061,1.25492765995798e-32,"CD56+ NK","HLA-DMB"
21122,"CD55.6",4.55531118548105e-37,-1.01232636560763,0.029,0.074,1.49131777590279e-32,"CD56+ NK","CD55"
21123,"FES.6",5.02172770595398e-37,1.77061349722317,0.025,0.008,1.64401321637522e-32,"CD56+ NK","FES"
21124,"APOBEC3H.6",6.38885545596098e-37,2.18947286764295,0.016,0.004,2.09158349917251e-32,"CD56+ NK","APOBEC3H"
21125,"OXNAD1.6",8.25108053038223e-37,-1.00781830907032,0.034,0.08,2.70123874403653e-32,"CD56+ NK","OXNAD1"
21126,"PDGFRB.6",8.37694996764123e-37,3.66040700179336,0.006,0.001,2.74244588040639e-32,"CD56+ NK","PDGFRB"
21127,"PDZD4.6",9.15080340422867e-37,2.46406422994028,0.013,0.003,2.99579001847638e-32,"CD56+ NK","PDZD4"
21128,"AXIN1.6",1.32919587264019e-36,1.7740747051732,0.028,0.01,4.35152144784945e-32,"CD56+ NK","AXIN1"
21129,"FAM102A.6",1.90270794475256e-36,-2.78995651676666,0.005,0.036,6.22908526953093e-32,"CD56+ NK","FAM102A"
21130,"CYBRD1.6",2.36486642542698e-36,2.91813133774446,0.013,0.003,7.74209970356286e-32,"CD56+ NK","CYBRD1"
21131,"PPT1.6",2.79660079345471e-36,-0.882722158074558,0.041,0.09,9.15551167761204e-32,"CD56+ NK","PPT1"
21132,"BTN3A2.6",3.44368016071909e-36,0.950049310255515,0.154,0.107,1.12739201101622e-31,"CD56+ NK","BTN3A2"
21133,"RIN3.6",3.91123528415312e-36,1.22083186285827,0.075,0.041,1.28046020732605e-31,"CD56+ NK","RIN3"
21134,"YWHAQ.6",4.10747255311012e-36,0.670364092572167,0.229,0.176,1.34470436443719e-31,"CD56+ NK","YWHAQ"
21135,"RGS17.6",4.48697044153788e-36,3.54349036400627,0.007,0.001,1.46894438315067e-31,"CD56+ NK","RGS17"
21136,"ZMYND10.6",5.64460579185328e-36,3.87820183081393,0.005,0,1.84793104413693e-31,"CD56+ NK","ZMYND10"
21137,"TMEM14B.6",6.29976143356123e-36,-0.541154714629321,0.087,0.152,2.06241589811927e-31,"CD56+ NK","TMEM14B"
21138,"DUSP2.6",6.79090940230922e-36,-0.620540607715013,0.126,0.198,2.22320792012799e-31,"CD56+ NK","DUSP2"
21139,"SH3BP2.6",7.07314393562839e-36,1.48720332016752,0.045,0.02,2.31560586164602e-31,"CD56+ NK","SH3BP2"
21140,"HEXA.6",7.70601911112602e-36,1.15054768280067,0.078,0.043,2.52279653660044e-31,"CD56+ NK","HEXA"
21141,"CDC42SE1.6",9.83087824993967e-36,0.987626656472241,0.128,0.084,3.21843292146525e-31,"CD56+ NK","CDC42SE1"
21142,"FAM150B.6",1.00914387918484e-35,5.52877414432626,0.003,0,3.30373523167531e-31,"CD56+ NK","FAM150B"
21143,"TCEA3.6",1.01910467945304e-35,-3.22336258524178,0.004,0.034,3.33634489959336e-31,"CD56+ NK","TCEA3"
21144,"HMGA1.6",1.22217153693524e-35,-0.825298955586877,0.052,0.104,4.0011451776186e-31,"CD56+ NK","HMGA1"
21145,"VAMP8.6",1.41529820349761e-35,0.413406792768988,0.403,0.361,4.63340325861046e-31,"CD56+ NK","VAMP8"
21146,"PARK7.6",1.94652708182409e-35,0.479513446526999,0.39,0.349,6.37254036047569e-31,"CD56+ NK","PARK7"
21147,"SCLT1.6",2.10137281142606e-35,1.87732981166025,0.032,0.012,6.87947431004664e-31,"CD56+ NK","SCLT1"
21148,"USP10.6",2.34547219470852e-35,-1.42191629179159,0.019,0.057,7.67860687103674e-31,"CD56+ NK","USP10"
21149,"PATL2.6",2.35252717006389e-35,1.20978144113344,0.055,0.027,7.70170344935518e-31,"CD56+ NK","PATL2"
21150,"SERPINB1.6",3.83972411569034e-35,0.780058062265887,0.186,0.136,1.2570488809947e-30,"CD56+ NK","SERPINB1"
21151,"EIF2S3.6",4.33688623501305e-35,-0.854588516572562,0.041,0.09,1.41980981561857e-30,"CD56+ NK","EIF2S3"
21152,"SLFN13.6",7.38358516095051e-35,2.51603439415147,0.013,0.003,2.41723810999198e-30,"CD56+ NK","SLFN13"
21153,"C1QBP.6",7.58665431869979e-35,-0.34646607127669,0.173,0.259,2.48371889085594e-30,"CD56+ NK","C1QBP"
21154,"TMEM59.6",8.95733045296367e-35,0.582947276601562,0.33,0.286,2.93245084369125e-30,"CD56+ NK","TMEM59"
21155,"FURIN.6",9.40618504971907e-35,2.03683845819165,0.02,0.006,3.07939686157703e-30,"CD56+ NK","FURIN"
21156,"UPP1.6",1.21790980862321e-34,0.869839416955394,0.13,0.085,3.98719313147067e-30,"CD56+ NK","UPP1"
21157,"VASP.6",1.34779120883912e-34,0.855124182162877,0.154,0.107,4.4123988594975e-30,"CD56+ NK","VASP"
21158,"BCL2L1.6",1.53245968191559e-34,1.59484956235867,0.039,0.017,5.01696650665526e-30,"CD56+ NK","BCL2L1"
21159,"IFI16.6",1.59920662140271e-34,1.04530948338491,0.097,0.058,5.23548263714819e-30,"CD56+ NK","IFI16"
21160,"FAM43A.6",1.87955785686359e-34,1.55145929374437,0.038,0.016,6.15329651180002e-30,"CD56+ NK","FAM43A"
21161,"HSP90AB1.6",2.93759459384927e-34,-0.294482432108268,0.249,0.35,9.61709718134374e-30,"CD56+ NK","HSP90AB1"
21162,"RPS6KA1.6",3.00649076648965e-34,1.1482458477926,0.087,0.051,9.84264947133382e-30,"CD56+ NK","RPS6KA1"
21163,"GEMIN7.6",3.14146119540863e-34,1.15777327869341,0.082,0.047,1.02845156615288e-29,"CD56+ NK","GEMIN7"
21164,"TOR4A.6",3.20423370595262e-34,2.49676121201189,0.012,0.003,1.04900203065477e-29,"CD56+ NK","TOR4A"
21165,"LGALS3BP.6",3.36175142447614e-34,-3.85225690696687,0.002,0.029,1.100570181345e-29,"CD56+ NK","LGALS3BP"
21166,"IGSF6.6",3.50117436288048e-34,-4.42986421209627,0.001,0.028,1.14621446291981e-29,"CD56+ NK","IGSF6"
21167,"WIPF1.6",3.67035777039616e-34,0.930710320406235,0.138,0.094,1.2016017268723e-29,"CD56+ NK","WIPF1"
21168,"RBM8A.6",3.96470906012248e-34,0.676690745128659,0.231,0.181,1.2979664521029e-29,"CD56+ NK","RBM8A"
21169,"SYPL1.6",4.98142433440341e-34,-1.00229035533677,0.036,0.081,1.63081869859699e-29,"CD56+ NK","SYPL1"
21170,"GRAMD1A.6",5.38154091678677e-34,-0.861175346782651,0.04,0.087,1.76180886533765e-29,"CD56+ NK","GRAMD1A"
21171,"ATP5L.6",6.12744815204032e-34,-0.26081546695913,0.466,0.591,2.00600397601496e-29,"CD56+ NK","ATP5L"
21172,"SYNE1.6",6.59087908822819e-34,1.33052551359286,0.057,0.029,2.15772199590414e-29,"CD56+ NK","SYNE1"
21173,"NCF4.6",6.73252708408231e-34,-3.31083994757784,0.003,0.03,2.20409471678687e-29,"CD56+ NK","NCF4"
21174,"HIGD2A.6",7.4572542909571e-34,-0.314055039646665,0.283,0.386,2.44135590977354e-29,"CD56+ NK","HIGD2A"
21175,"IL6R.6",7.5724547013888e-34,-4.71398702758289,0.001,0.027,2.47907022014067e-29,"CD56+ NK","IL6R"
21176,"ACOT7.6",7.57717236091047e-34,2.08200238437499,0.021,0.007,2.48061468751487e-29,"CD56+ NK","ACOT7"
21177,"DGKA.6",7.70532491286362e-34,-1.68385484168066,0.014,0.049,2.52256926997329e-29,"CD56+ NK","DGKA"
21178,"PIF1.6",9.49453699863347e-34,2.96681425891142,0.008,0.001,3.10832152261263e-29,"CD56+ NK","PIF1"
21179,"ELOVL6.6",1.28474842435877e-33,2.7574005624847,0.009,0.001,4.20600939166576e-29,"CD56+ NK","ELOVL6"
21181,"SPCS2.6",1.51843918091772e-33,0.671879386128615,0.249,0.2,4.97106619048844e-29,"CD56+ NK","SPCS2"
21182,"ITM2A.6",1.56984116426393e-33,-0.586418327644429,0.083,0.144,5.13934600356725e-29,"CD56+ NK","ITM2A"
21183,"LIMS1.6",1.67906123212665e-33,-1.08488865529089,0.034,0.077,5.49691066173624e-29,"CD56+ NK","LIMS1"
21184,"TKT.6",1.76997865876517e-33,-0.649595708054181,0.093,0.155,5.79455613306542e-29,"CD56+ NK","TKT"
21185,"RTKN.6",1.80283618776695e-33,3.5080474602966,0.006,0.001,5.90212511151144e-29,"CD56+ NK","RTKN"
21186,"BEX2.6",1.9350149389449e-33,-0.761417860554457,0.045,0.094,6.33485190711783e-29,"CD56+ NK","BEX2"
21187,"BCL2.6",1.95191599292156e-33,-1.44942452508365,0.017,0.052,6.39018257762659e-29,"CD56+ NK","BCL2"
21188,"C9orf16.6",2.26568784015171e-33,0.543207651700341,0.346,0.304,7.41740885108866e-29,"CD56+ NK","C9orf16"
21189,"SH2D1A.6",2.49084212096747e-33,1.0096903864764,0.097,0.059,8.15451893562329e-29,"CD56+ NK","SH2D1A"
21190,"BUD31.6",2.57714184291428e-33,0.741473554768685,0.201,0.152,8.43704696533276e-29,"CD56+ NK","BUD31"
21191,"GZMK.6",3.1054746013788e-33,-1.06116912974244,0.08,0.133,1.01667027499939e-28,"CD56+ NK","GZMK"
21192,"GPR65.6",3.66364581292779e-33,1.59784858114736,0.035,0.014,1.1994043662363e-28,"CD56+ NK","GPR65"
21193,"CERS4.6",3.8083414674447e-33,1.45007777256755,0.036,0.015,1.24677482961204e-28,"CD56+ NK","CERS4"
21194,"BFSP1.6",3.94549607112792e-33,2.67958282120371,0.01,0.002,1.29167650376586e-28,"CD56+ NK","BFSP1"
21195,"PPP5C.6",4.06224556395454e-33,1.42723588096343,0.049,0.024,1.32989795272744e-28,"CD56+ NK","PPP5C"
21196,"CAST.6",4.26448216937705e-33,1.03570314462242,0.119,0.077,1.39610617261066e-28,"CD56+ NK","CAST"
21197,"JAKMIP2.6",5.14196070907627e-33,2.44988822857894,0.014,0.003,1.68337509693739e-28,"CD56+ NK","JAKMIP2"
21198,"ARF6.6",5.561727081658e-33,0.693468802457824,0.246,0.198,1.82079821199319e-28,"CD56+ NK","ARF6"
21199,"PPP1R12A.6",5.82908231931705e-33,0.945437291482863,0.133,0.09,1.90832496969802e-28,"CD56+ NK","PPP1R12A"
21200,"CLEC2D.6",6.16208588987121e-33,-0.991406843946751,0.025,0.064,2.01734367862604e-28,"CD56+ NK","CLEC2D"
21201,"AGK.6",8.81705712098852e-33,1.68892841730408,0.028,0.011,2.88652816026922e-28,"CD56+ NK","AGK"
21202,"PIM2.6",9.27721421207177e-33,-1.03680822306553,0.032,0.074,3.03717438874806e-28,"CD56+ NK","PIM2"
21203,"MYO1G.6",9.64503717083123e-33,0.8931291363114,0.133,0.09,3.15759226898673e-28,"CD56+ NK","MYO1G"
21204,"DEGS2.6",9.90686945698968e-33,3.9311648663288,0.005,0,3.24331092282928e-28,"CD56+ NK","DEGS2"
21205,"ECH1.6",1.12462549913822e-32,0.591494479359052,0.294,0.248,3.6817989590787e-28,"CD56+ NK","ECH1"
21206,"FCRL3.6",1.28308519553482e-32,1.79872913787865,0.024,0.008,4.20056431314191e-28,"CD56+ NK","FCRL3"
21207,"DIP2A.6",1.56546974377896e-32,1.44844392327574,0.05,0.025,5.12503484718355e-28,"CD56+ NK","DIP2A"
21208,"LINC00926.6",2.0489888892188e-32,-5.91506082520957,0.001,0.025,6.70797982552452e-28,"CD56+ NK","LINC00926"
21209,"RCN1.6",2.53327506232768e-32,1.88271778422171,0.026,0.009,8.29343589904836e-28,"CD56+ NK","RCN1"
21210,"UBE2L6.6",3.12860360069096e-32,0.700635899160099,0.23,0.181,1.02424224679421e-27,"CD56+ NK","UBE2L6"
21211,"DCTN3.6",3.40017544036657e-32,0.71497247555411,0.216,0.168,1.11314943566721e-27,"CD56+ NK","DCTN3"
21212,"HMGB1.6",3.68788687642253e-32,0.352419826540127,0.509,0.488,1.20734040560321e-27,"CD56+ NK","HMGB1"
21213,"IFNL1.6",4.86525259810435e-32,2.73435772210322,0.01,0.002,1.5927863955674e-27,"CD56+ NK","IFNL1"
21214,"AKNA.6",4.87234730997345e-32,1.01593406394521,0.098,0.061,1.59510906233911e-27,"CD56+ NK","AKNA"
21215,"C19orf10.6",5.66619949645782e-32,0.691644174732171,0.227,0.178,1.85500039115036e-27,"CD56+ NK","C19orf10"
21216,"TLN1.6",6.239988176718e-32,0.769461282640606,0.118,0.077,2.04284732929394e-27,"CD56+ NK","TLN1"
21217,"ENPP4.6",6.35378834486214e-32,2.13887504896837,0.016,0.004,2.08010322834097e-27,"CD56+ NK","ENPP4"
21218,"PILRA.6",8.42985996834453e-32,-4.6077852480038,0.001,0.026,2.75976755643663e-27,"CD56+ NK","PILRA"
21219,"FAM134B.6",1.09433732288845e-31,-2.37664328411623,0.006,0.035,3.5826415276722e-27,"CD56+ NK","FAM134B"
